company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,departure_delay_min,total_pax,checked_bags,transfer_bags,ground_time_stress,transfer_ratio,load_factor,SSR_intensity,difficulty_score,rank,category
UA,2225,2025-08-10,ORD,PHX,-2.0,187,0,38,0.04699533800469098,0.10857142857142857,0.5812021929680575,0.07436622297547438,0.20141525138137367,160.0,Difficult
UA,2640,2025-08-13,ORD,DCA,122.0,104,0,21,0.04523940834916558,0.060000000000000005,0.41710998659227544,0.05557731517716645,0.14396478218825182,467.0,Easy
YX,3535,2025-08-07,ORD,MSN,-6.0,76,0,25,0.046387678101640156,0.07142857142857142,0.5122615803814714,0.060589732518135195,0.1719567878866298,387.0,Easy
UA,2201,2025-08-02,ORD,MCO,-2.0,261,0,23,0.04614249010124503,0.06571428571428571,0.7619076613946693,0.06619818119587756,0.23398787004678775,127.0,Difficult
UA,2207,2025-08-08,ORD,OMA,-2.0,187,0,83,0.04647818064039241,0.23714285714285716,0.5812021929680575,0.080041091471195,0.23453793501408537,48.0,Difficult
YX,3536,2025-08-01,ORD,YUL,69.0,78,0,22,0.043873923913031715,0.06285714285714286,0.5266026100674029,0.0317683316412426,0.1668807817332945,486.0,Easy
UA,2691,2025-08-14,ORD,EWR,24.0,221,0,26,0.04576570402154178,0.07428571428571429,0.6401290852906704,0.02176455732335499,0.1966863225652297,159.0,Medium
OO,5292,2025-08-14,ORD,MTY,17.0,77,0,5,0.045914848511424314,0.014285714285714285,0.5194320952244371,0.1080100853578227,0.16880592400252967,398.0,Easy
UA,1594,2025-08-09,ORD,ABQ,-3.0,128,0,53,0.04720220095041041,0.15142857142857144,0.4323342415985469,0.1041518931640633,0.18093174217471536,354.0,Medium
YX,3655,2025-08-12,ORD,PIT,-2.0,73,0,15,0.046310104496995366,0.04285714285714286,0.4907500358525743,0.06074912932383611,0.15944465189129514,308.0,Easy
UA,1168,2025-08-06,ORD,SFO,5.0,247,0,53,0.04609615149063636,0.15142857142857144,0.6403269754768394,0.03928695832679496,0.2196251238389026,69.0,Difficult
OO,5446,2025-08-11,ORD,CLE,45.0,78,0,18,0.05057665275245862,0.05142857142857143,0.5266026100674029,0.04310594276057475,0.1683019797518461,416.0,Easy
UA,764,2025-08-07,ORD,YYC,-5.0,154,0,22,0.06650161870597969,0.06285714285714286,0.6333636088404482,0.036803998125720355,0.20136647316133574,174.0,Difficult
OO,5729,2025-08-05,ORD,FNT,-3.0,50,0,28,0.04929401332393534,0.08,0.5122615803814714,0.2665929312147352,0.2161721853354955,94.0,Difficult
G7,4185,2025-08-15,ORD,STL,0.0,55,0,42,0.047975262044973974,0.12000000000000001,0.5667574931880109,0.05885491496967442,0.19785293490442982,149.0,Medium
G7,4517,2025-08-09,ORD,SCE,8.0,46,0,32,0.04706577840431096,0.09142857142857143,0.4686648501362399,0.05158450363929935,0.164459989640356,421.0,Easy
UA,1398,2025-08-03,ORD,ATL,61.0,181,0,44,0.044668129865347385,0.12571428571428572,0.5615048750861757,0.0915632692014019,0.20351788299999998,170.0,Difficult
UA,2177,2025-08-09,ORD,MSN,18.0,156,0,62,0.04686484597207145,0.17714285714285716,0.6420137537303751,0.03176833185927358,0.2252022728817842,142.0,Difficult
OO,5447,2025-08-15,ORD,PVD,-6.0,70,0,11,0.047318561357377595,0.03142857142857143,0.5122615803814714,0.045762183009621676,0.15927054296164833,412.0,Easy
G7,4554,2025-08-08,ORD,GRB,4.0,56,0,25,0.05084013551306247,0.07142857142857142,0.5776566757493189,0.07039719201766924,0.19160279085192516,255.0,Medium
G7,4387,2025-08-11,ORD,CID,-1.0,55,0,32,0.047975262044973974,0.09142857142857143,0.5667574931880109,0.05885491496967442,0.19071007776157267,213.0,Medium
UA,2455,2025-08-07,ORD,SAV,-5.0,86,0,10,0.05539729818395607,0.02857142857142857,0.22912639093967394,0.06150978600240811,0.09334560153344407,550.0,Easy
OO,4748,2025-08-04,ORD,ATW,-6.0,46,0,27,0.05020349696459836,0.07714285714285714,0.4686648501362399,0.07465407736332215,0.16644379138181817,425.0,Easy
OO,5652,2025-08-10,ORD,GEG,1.0,78,0,13,0.0512748151942617,0.037142857142857144,0.5266026100674029,0.07258373167083834,0.1708355576950112,395.0,Easy
UA,1741,2025-08-12,ORD,JAC,-5.0,152,0,49,0.04784624227269387,0.14,0.6247134639505212,0.05244455436600154,0.21602114954263876,47.0,Difficult
OO,5493,2025-08-03,ORD,ATW,-5.0,50,0,35,0.04938496168800165,0.1,0.5122615803814714,0.061427521872283036,0.18016638797622495,384.0,Medium
UA,1740,2025-08-15,ORD,RSW,-10.0,92,0,9,0.045650728857514686,0.025714285714285714,0.2693279931715965,0.08234393619076928,0.10392457561687882,542.0,Easy
UA,1491,2025-08-11,ORD,DFW,-6.0,126,0,14,0.046711502800099204,0.04,0.5122615803814714,0.14093333083237908,0.18026551210187342,294.0,Medium
OO,5448,2025-08-13,ORD,FWA,39.0,46,0,42,0.05047634205679726,0.12000000000000001,0.4686648501362399,0.09772365108734496,0.18185384536856813,297.0,Medium
OO,5230,2025-08-06,ORD,CRW,-2.0,51,0,31,0.051249403151360826,0.08857142857142858,0.5231607629427794,0.12607057855112377,0.19352198453418498,169.0,Medium
OO,4766,2025-08-07,ORD,OKC,-4.0,56,0,40,0.04647461403788,0.11428571428571428,0.5776566757493189,0.05776385397690001,0.1984807525155023,184.0,Medium
OO,5124,2025-08-08,ORD,EAU,17.0,49,0,19,0.04715672676837726,0.054285714285714284,0.5013623978201635,0.06633647604389908,0.16632634126576243,412.0,Easy
OO,5358,2025-08-04,ORD,CAK,-5.0,49,0,24,0.048202632955139726,0.06857142857142857,0.5013623978201635,0.11326030293276687,0.17959630707099333,299.0,Medium
OO,4792,2025-08-09,ORD,ROA,5.0,81,0,35,0.046891906531831264,0.1,0.5481141545963001,0.08728063501618587,0.19355223761186158,289.0,Medium
OO,4778,2025-08-11,ORD,FAR,-9.0,46,0,6,0.04683840749414521,0.017142857142857144,0.4686648501362399,0.05927436154730695,0.1473583213774792,514.0,Easy
YX,3655,2025-08-07,ORD,PIT,-2.0,88,0,25,0.04704705374112084,0.07142857142857142,0.5983077584970601,0.05001157870029861,0.19155051434380385,227.0,Medium
UA,1252,2025-08-02,ORD,DCA,4.0,102,0,26,0.06410061850175261,0.07428571428571429,0.40845984170234856,0.02029733692968252,0.14397604193347802,504.0,Easy
UA,2865,2025-08-10,ORD,LGA,11.0,176,0,7,0.046762617190756625,0.02,0.545090443517941,0.09221841342002364,0.17374507872071696,369.0,Medium
G7,4529,2025-08-05,ORD,SGF,-8.0,72,0,20,0.04683840749414521,0.05714285714285714,0.7520435967302452,0.04442866400796566,0.22523386851811228,65.0,Difficult
YX,3641,2025-08-11,ORD,GRR,-2.0,78,0,16,0.04735734815969998,0.045714285714285714,0.5266026100674029,0.04083842053670832,0.16545411250067382,436.0,Easy
UA,2038,2025-08-07,ORD,BUF,-7.0,89,0,5,0.057002333003868436,0.014285714285714285,0.25947933423065567,0.05339896507843085,0.09622175504593919,549.0,Easy
UA,343,2025-08-13,ORD,SFO,-6.0,152,0,29,0.04622747174422157,0.08285714285714287,0.51952770208901,0.1187695798280666,0.18821836872541803,249.0,Medium
UA,1583,2025-08-10,ORD,BWI,11.0,135,0,74,0.04778490500390497,0.21142857142857144,0.5511872323861424,0.0737426878854745,0.21973796003194487,63.0,Difficult
UA,907,2025-08-08,ORD,FRA,45.0,394,0,172,0.04562820748842426,0.49142857142857144,0.642503384573201,0.0583570446356001,0.30884286017409046,5.0,Difficult
UA,2333,2025-08-10,ORD,BWI,-1.0,189,0,60,0.04609539184128212,0.17142857142857143,0.5427062244074712,0.07074811899159257,0.20651194030971382,119.0,Difficult
UA,1421,2025-08-03,ORD,FLL,-4.0,261,0,10,0.05807126391088235,0.02857142857142857,0.6784741144414169,0.03231566490249567,0.2006458979069752,202.0,Difficult
UA,972,2025-08-03,ORD,BRU,30.0,360,0,238,0.04805300822715968,0.68,0.584237314276901,0.08668016238892147,0.3478112635151575,1.0,Difficult
UA,1198,2025-08-12,ORD,CUN,-1.0,170,0,13,0.045996485495360014,0.037142857142857144,0.48486140075807166,0.03520963033497322,0.15134193619083483,343.0,Easy
YX,3498,2025-08-02,ORD,CVG,-5.0,84,0,40,0.046310104496995366,0.11428571428571428,0.5696256991251972,0.04407773804179428,0.19368643231018534,358.0,Medium
OO,5836,2025-08-02,ORD,TYS,-2.0,62,0,6,0.04642913985584685,0.017142857142857144,0.6430517711171663,0.04625121536226304,0.18822764209421253,397.0,Medium
OO,4638,2025-08-04,ORD,COS,24.0,84,0,22,0.04708584054344323,0.06285714285714286,0.5696256991251972,0.06723885792106835,0.18569423424283166,234.0,Medium
UA,1324,2025-08-10,ORD,SFO,72.0,212,0,30,0.04635139367366114,0.08571428571428572,0.5449591280653951,0.06282910829172013,0.18413959320536258,297.0,Medium
UA,1124,2025-08-10,ORD,IAH,47.0,213,0,50,0.04633088314109665,0.14285714285714285,0.6157733700698704,0.08328260483052587,0.2202134141401875,61.0,Difficult
UA,1815,2025-08-03,ORD,MSY,1.0,180,0,27,0.04829160418085676,0.07714285714285714,0.6212534059945504,0.041972181969873845,0.19748098343258366,231.0,Medium
UA,1967,2025-08-13,ORD,LAX,44.0,178,0,61,0.04609615149063636,0.1742857142857143,0.452316076294278,0.08122069894492881,0.18672343288117474,259.0,Medium
UA,1659,2025-08-10,ORD,CUN,1.0,269,0,10,0.046071842711300666,0.02857142857142857,0.786263376615469,0.029972858946847352,0.22352482589948405,53.0,Difficult
UA,1270,2025-08-10,ORD,PUJ,6.0,234,0,26,0.046392110879048425,0.07428571428571429,0.67970712252447,0.04386178389593437,0.21118819924544746,97.0,Difficult
G7,4460,2025-08-02,ORD,ROC,-5.0,50,0,26,0.07412291671403562,0.07428571428571429,0.5122615803814714,0.03312884472159998,0.1754994676253271,450.0,Medium
G7,4461,2025-08-03,ORD,ABE,-9.0,59,0,14,0.0491603467888682,0.04,0.6103542234332425,0.054712581705210345,0.18827917623601317,320.0,Medium
UA,378,2025-08-12,ORD,LAX,7.0,277,0,75,0.046117421672555094,0.2142857142857143,0.7220708446866485,0.03542747434947412,0.25500986111475205,10.0,Difficult
UA,310,2025-08-08,ORD,MCI,-1.0,152,0,103,0.046343479187365796,0.2942857142857143,0.6247134639505212,0.13622353389703107,0.27089754509467484,11.0,Difficult
G7,4588,2025-08-08,ORD,MDT,-8.0,48,0,21,0.04956685841613425,0.060000000000000005,0.49046321525885567,0.07513469355266247,0.16751280005008667,404.0,Easy
UA,2424,2025-08-08,ORD,RDU,-2.0,176,0,55,0.046448628791003914,0.15714285714285714,0.5031281871736715,0.039962332706061615,0.18699481625764566,286.0,Medium
UA,1634,2025-08-13,ORD,IAD,0.0,195,0,80,0.04621313749118938,0.22857142857142856,0.5609730108230709,0.08936339683212605,0.2291227304624069,54.0,Difficult
OO,5272,2025-08-09,ORD,MSN,-4.0,47,0,18,0.04711125258634411,0.05142857142857143,0.4795640326975477,0.050439205677368384,0.1569693679429067,445.0,Easy
OO,5045,2025-08-09,ORD,RHI,-4.0,50,0,39,0.04647461403788,0.11142857142857143,0.5122615803814714,0.0861888643791307,0.18710269503970087,324.0,Medium
OO,5601,2025-08-14,ORD,FNT,170.0,46,0,29,0.04315499874946,0.08285714285714287,0.4686648501362399,0.270745454017516,0.20497608867668687,114.0,Difficult
YX,3571,2025-08-03,ORD,IND,45.0,89,0,35,0.046891906531831264,0.1,0.6601790579992215,0.051411698407174244,0.2143946761407896,102.0,Difficult
OO,5292,2025-08-12,ORD,MTY,0.0,84,0,5,0.04626023575115229,0.014285714285714285,0.5696256991251972,0.09882220321098753,0.17962036472027107,196.0,Medium
G7,4481,2025-08-11,ORD,GRR,2.0,50,0,17,0.07821559309701917,0.04857142857142857,0.5122615803814714,0.057890187228447645,0.17525096761302028,338.0,Medium
G7,4463,2025-08-15,ORD,ABE,-11.0,41,0,15,0.04933948750596849,0.04285714285714286,0.4141689373297003,0.09697342078450137,0.1484530504554016,465.0,Easy
G7,4482,2025-08-06,ORD,TUL,-6.0,53,0,17,0.04661103658397945,0.04857142857142857,0.5449591280653951,0.047812120658339244,0.1719283742660676,294.0,Easy
G7,4584,2025-08-09,ORD,TUL,-6.0,62,0,40,0.04920306495986904,0.11428571428571428,0.6430517711171663,0.06051466156197388,0.21619822315107565,176.0,Difficult
OO,5051,2025-08-08,ORD,LAF,567.0,19,0,2,0.02055433027898411,0.005714285714285714,0.17438692098092645,0.053608148731770985,0.06191323050385247,555.0,Easy
OO,4766,2025-08-14,ORD,OKC,-9.0,46,0,32,0.04647461403788,0.09142857142857143,0.4686648501362399,0.07080914840931836,0.16812756928443048,401.0,Easy
UA,1775,2025-08-04,ORD,FLL,0.0,192,0,17,0.04503568099211673,0.04857142857142857,0.551839617615271,0.06131698110484343,0.1758768620652786,339.0,Medium
OO,4645,2025-08-05,ORD,FWA,-12.0,47,0,23,0.0532047929787863,0.06571428571428571,0.4795640326975477,0.08430730328787554,0.16914247815416933,379.0,Easy
UA,1269,2025-08-01,ORD,CLE,2.0,158,0,52,0.04683417733767701,0.14857142857142858,0.6506638986203019,0.1298458443841569,0.2398282538760671,50.0,Difficult
UA,399,2025-08-13,ORD,BOS,-3.0,182,0,32,0.04691776440004619,0.09142857142857143,0.5647877613998228,0.04926064631696786,0.18798154179050597,251.0,Medium
UA,1576,2025-08-04,ORD,LGA,63.0,170,0,5,0.04430611971033838,0.014285714285714285,0.5253931256360593,0.017522956866102106,0.15171613726676533,519.0,Easy
UA,714,2025-08-03,ORD,MDT,18.0,159,0,51,0.0461988032381572,0.1457142857142857,0.5449591280653951,0.10343059129324467,0.2072141126750163,148.0,Difficult
UA,2067,2025-08-05,ORD,BOS,-8.0,203,0,25,0.05751949036816701,0.07142857142857142,0.6337283739864089,0.021279645284042477,0.19780101252100368,196.0,Medium
UA,1941,2025-08-09,ORD,CVG,3.0,158,0,90,0.047355544122382666,0.2571428571428572,0.6506638986203019,0.04812893535562736,0.2507841392486301,47.0,Difficult
OO,5395,2025-08-08,ORD,GSO,-5.0,75,0,56,0.04708584054344323,0.16,0.5511872323861424,0.08265153030126886,0.20845286631982235,140.0,Difficult
UA,1361,2025-08-15,ORD,STL,18.0,174,0,76,0.04634889129931776,0.21714285714285714,0.538524670890647,0.04654632165224705,0.21213081372862078,89.0,Difficult
OO,5290,2025-08-01,ORD,BOI,16.0,80,0,27,0.0466979725202193,0.07714285714285714,0.5901128843908136,0.0375505133248568,0.18833342980445483,327.0,Medium
OO,5852,2025-08-01,ORD,HSV,-4.0,82,0,14,0.07858072402922653,0.04,0.5552846694392658,0.06461975121907497,0.1853193348123994,351.0,Medium
OO,5534,2025-08-05,ORD,OMA,3.0,83,0,34,0.04561194205519229,0.09714285714285714,0.5624551842822315,0.046766761810452445,0.18793644533492032,260.0,Medium
UA,1996,2025-08-09,ORD,SJU,-2.0,248,0,40,0.056816323177677173,0.11428571428571428,0.6430517711171663,0.07834397028647298,0.22204806236131788,155.0,Difficult
UA,1674,2025-08-03,ORD,AUA,135.0,214,0,35,0.04326478641751146,0.1,0.6188178344724704,0.010979179397461004,0.19487973042286325,256.0,Medium
UA,1381,2025-08-07,ORD,DCA,-11.0,109,0,18,0.04668616784125162,0.05142857142857143,0.36330608537693015,0.03183074063403456,0.12405566268055779,527.0,Easy
UA,764,2025-08-03,ORD,YYC,12.0,150,0,39,0.04573128606233812,0.11142857142857143,0.6160633190605943,0.037845291447911045,0.20316141673057508,175.0,Difficult
UA,2090,2025-08-04,ORD,MIA,-1.0,202,0,6,0.0463889709950509,0.017142857142857144,0.630445487672762,0.03365419199114,0.18254461590064805,258.0,Medium
UA,920,2025-08-01,ORD,LHR,-2.0,190,0,23,0.060526136286123564,0.06571428571428571,0.5873158315521546,0.05360815137742285,0.1921370004779317,294.0,Medium
G7,4519,2025-08-04,ORD,SCE,-4.0,40,0,20,0.04815715877310658,0.05714285714285714,0.40326975476839244,0.07734552737159212,0.1450194060840628,541.0,Easy
G7,4390,2025-08-04,ORD,CHA,-8.0,60,0,13,0.047020304222277806,0.037142857142857144,0.6212534059945504,0.04491996035826612,0.18768914912268847,217.0,Medium
UA,2207,2025-08-01,ORD,OMA,29.0,207,0,95,0.04491793534220947,0.2714285714285714,0.5975065836542707,0.07209079265086321,0.24512732790354602,40.0,Difficult
OO,5103,2025-08-14,ORD,JLN,38.0,42,0,24,0.049430435870034796,0.06857142857142857,0.42506811989100823,0.09039997669743197,0.15631901321610603,462.0,Easy
UA,2672,2025-08-14,ORD,PNS,-5.0,152,0,10,0.06752817175005413,0.02857142857142857,0.51952770208901,0.06989850843496603,0.17126293587711908,378.0,Easy
OO,5729,2025-08-14,ORD,FNT,-8.0,61,0,47,0.04879379732157069,0.13428571428571429,0.6321525885558583,0.21811405066116965,0.2498705250390983,23.0,Difficult
G7,4502,2025-08-11,ORD,LEX,-2.0,47,0,29,0.04706577840431096,0.08285714285714287,0.4795640326975477,0.042912961763922355,0.1633076197627504,455.0,Easy
OO,5847,2025-08-11,ORD,DSM,15.0,78,0,60,0.046387678101640156,0.17142857142857143,0.5266026100674029,0.05444355387990689,0.19931280958046702,170.0,Medium
OO,5099,2025-08-07,ORD,CIU,-2.0,49,0,13,0.046656510766012606,0.037142857142857144,0.5013623978201635,0.07716505147979165,0.16405627726651728,435.0,Easy
OO,5499,2025-08-06,ORD,SBN,-1.0,16,0,11,0.047656942770741915,0.03142857142857143,0.14168937329700274,0.3293806070487464,0.1234526904223654,472.0,Easy
G7,4574,2025-08-13,ORD,YOW,-4.0,58,0,29,0.04698834939165992,0.08285714285714287,0.5994550408719346,0.07094173249552643,0.19886289724887263,170.0,Medium
G7,4429,2025-08-12,ORD,FSD,53.0,65,0,17,0.04715672676837726,0.04857142857142857,0.67574931880109,0.06306013816315154,0.20783923250627312,67.0,Difficult
G7,4186,2025-08-01,ORD,MLI,-3.0,40,0,32,0.04843000386530548,0.09142857142857143,0.40326975476839244,0.1702005613079957,0.17224369497043174,447.0,Easy
OO,5229,2025-08-07,ORD,ILM,-3.0,88,0,16,0.046387678101640156,0.045714285714285714,0.5983077584970601,0.029913086232201517,0.1809044317297688,320.0,Medium
UA,2179,2025-08-12,ORD,SFO,41.0,235,0,50,0.0461232226312602,0.14285714285714285,0.514590465544144,0.0760284363153902,0.1934045561527778,130.0,Medium
UA,970,2025-08-13,ORD,FCO,1.0,215,0,51,0.05728426717988927,0.1457142857142857,0.33574966154267993,0.046291020885486145,0.1468094711453054,459.0,Easy
UA,1414,2025-08-06,ORD,BOI,132.0,196,0,35,0.0461988032381572,0.1,0.6793823796548593,0.06092218929278989,0.22088967374371996,63.0,Difficult
UA,359,2025-08-01,ORD,MEX,-4.0,167,0,32,0.04660876287487779,0.09142857142857143,0.5740236148955495,0.1449679301343419,0.20933926147036197,166.0,Difficult
UA,2106,2025-08-04,ORD,SFO,6.0,225,0,48,0.04616603923122648,0.13714285714285715,0.5803814713896458,0.041775663424622356,0.20158602658741814,116.0,Difficult
UA,1314,2025-08-14,ORD,IAH,-1.0,212,0,48,0.04609615149063636,0.13714285714285715,0.5449591280653951,0.0761775411139712,0.1995898499720482,137.0,Medium
OO,4791,2025-08-13,ORD,SBN,58.0,43,0,48,0.04661103658397945,0.13714285714285715,0.43596730245231613,0.09235863379874036,0.17573257763373523,341.0,Medium
OO,5521,2025-08-06,ORD,ATW,-2.0,55,0,15,0.04815715877310658,0.04285714285714286,0.5667574931880109,0.08136522638046378,0.18312385191931316,224.0,Medium
G7,4502,2025-08-12,ORD,LEX,-7.0,55,0,15,0.04720220095041041,0.04285714285714286,0.5667574931880109,0.03634460355888505,0.1738332400081886,227.0,Medium
UA,1710,2025-08-13,ORD,SMF,39.0,122,0,49,0.05242549032982603,0.14,0.3678145825810053,0.16882332324198726,0.17644595739259658,338.0,Medium
G7,4600,2025-08-11,ORD,XNA,-3.0,50,0,10,0.046747459130078904,0.02857142857142857,0.5122615803814714,0.06496485651611841,0.16222546128047236,463.0,Easy
YX,3542,2025-08-12,ORD,YUL,-2.0,60,0,32,0.050687472187665464,0.09142857142857143,0.39753334289401987,0.05671107587702111,0.14878893541235166,353.0,Easy
UA,2226,2025-08-01,ORD,CLE,-1.0,200,0,55,0.046236686621170836,0.15714285714285714,0.5761953328360708,0.06496485752425878,0.210198524985935,159.0,Difficult
UA,2182,2025-08-04,ORD,PHL,-5.0,146,0,20,0.047316874974667925,0.05714285714285714,0.49772933696639426,0.12858842518674118,0.17863079605706145,309.0,Medium
OO,5652,2025-08-11,ORD,GEG,12.0,79,0,32,0.046426464903962544,0.09142857142857143,0.5337731249103685,0.07163653885513709,0.18455567132695117,258.0,Medium
UA,1452,2025-08-09,ORD,PVR,-5.0,218,0,10,0.04621313749118938,0.02857142857142857,0.7593097184377839,0.008302597154490415,0.21249474743055805,195.0,Difficult
UA,2138,2025-08-11,ORD,LGA,-4.0,180,0,6,0.04616788622181326,0.017142857142857144,0.5582219887725288,0.06850219218185047,0.17139201578176055,375.0,Easy
UA,1269,2025-08-04,ORD,CLE,0.0,149,0,44,0.04668083416570475,0.12571428571428572,0.6117382466156308,0.13782445584006012,0.2259322745002026,35.0,Difficult
UA,1857,2025-08-14,ORD,MIA,-1.0,185,0,25,0.04586147048346635,0.07142857142857142,0.5746364203407637,0.040777136471289555,0.1834301163816316,262.0,Medium
UA,1297,2025-08-15,ORD,DFW,-2.0,111,0,7,0.0464048164561547,0.02,0.44738549370701963,0.13319398838716803,0.15740661604103492,429.0,Easy
OO,5790,2025-08-11,ORD,CRW,31.0,49,0,21,0.04388258566199041,0.060000000000000005,0.5013623978201635,0.10604125264217183,0.17471362568207235,343.0,Medium
UA,1832,2025-08-07,ORD,CMH,-4.0,76,0,21,0.06710614467240876,0.060000000000000005,0.2960079581332988,0.11178799745026702,0.13149143242510075,523.0,Easy
OO,5748,2025-08-06,ORD,YWG,1.0,79,0,35,0.046040443871325394,0.1,0.5823277539898793,0.07835299708894534,0.20006467107665651,136.0,Difficult
OO,5470,2025-08-03,ORD,GEG,-2.0,94,0,16,0.04623253089235058,0.045714285714285714,0.6413308475548545,0.041031401245942775,0.19383732283417876,265.0,Medium
UA,342,2025-08-02,ORD,GCM,-8.0,188,0,58,0.04609068201528583,0.16571428571428573,0.5396617600048712,0.002459400804212193,0.19066309619521743,376.0,Medium
UA,1100,2025-08-01,ORD,PDX,-2.0,223,0,13,0.055155919601646175,0.037142857142857144,0.6462180140958702,0.026307975672014122,0.19264858882457853,292.0,Medium
